# ----------------------------------------
# Pages et écrans: Chemin de la page et classe de l'écran
# Compte : Getup Agency
# Propriété : Bricometal.shop
# ----------------------------------------
# 
# Tous les utilisateurs
# Date de début : 20260102
# Date de fin : 20260129
Chemin de la page et classe de l'écran,Vues,Utilisateurs actifs,Vues par utilisateur actif,Durée d'engagement moyenne par utilisateur actif,Nombre d'événements,Événements clés,Revenu total
/pivots-a-roulements/5248-pivots-inferieurs-a-souder-petit-modele-inox.html,4,4,1,17.75,10,0,0
/pivots-a-roulements/552-pivots-inferieurs-a-souder-sur-platine-a-visser-o-60-mm-8016504019075.html,4,4,1,63.5,17,0,0
/pivots-a-roulements/823-pivot-a-billes-a-souder-o-50-mm.html,4,4,1,72.75,13,0,0
/plat-pour-lien/1416-plat-demi-lune-pour-lien-20x5-h3000.html,4,2,2,36,17,0,0
/platines-380-230v/2293-carte-additive-de-gestion-des-fins-de-course-pour-platine-b120.html,4,4,1,12.75,20,0,0
/poignees-a-courbe-cuvette/974-poignee-inclinee-a-visser-laquee-noire-o-28-8016504027605.html,4,2,2,30.5,19,0,0
/poignees-ferronnerie/1295-paire-de-poignees-style-fer-forge-ancien-carre-de-8mm-et-largeur-140mm.html,4,4,1,4.5,20,0,0
/pommes-de-pin/3228-pomme-de-pin-o-40-h-90-taraudee-m12.html,4,2,2,8.5,18,0,0
/portails-coulissant-sectionnel-a-angle/4580-panneau-supplementaire-d-angle-sn-sur-mesures-de-portail-sectionnel-dimensions-max-hauteur-2m-largeur-075m-acier-brut.html,4,4,1,20.75,17,0,0
/portails-jusqu-a-4m-300kg/5596-moteur-a-bras-articule-230v-200w-avec-bielle-et-fins-de-course-integres-noir.html,4,4,1,18.5,24,0,0
/portes-de-garages/4082-rail-a-chaine-pour-operateur-de-porte-de-garage-beninca-jim3-25m.html,4,4,1,36.75,22,0,0
/poulies-et-roulettes-en-acier-ou-nylon/5202-mini-roue-gorge-en-v-nylon.html,4,4,1,4.75,13,0,0
/poulies-et-roulettes-en-acier-ou-nylon/5203-mini-roue-gorge-en-v-nylon.html,4,3,1.3333333333333333,32,12,0,0
/promotions/3021-gond-sur-platine-80x80mm-avec-etrier-reglable-4-trous-m16-0634065409494.html,4,3,1.3333333333333333,17,19,0,0
/promotions/3027-pivot-inferieur-a-souder-o70mm-pour-portail-pivotant-avec-roulement-9507475758371.html,4,3,1.3333333333333333,33.333333333333336,19,0,0
/promotions/3051-olive-de-guidage-cylindrique-rouleau-nylon-o40-h60-m14-0634065413637.html,4,3,1.3333333333333333,23.333333333333332,18,0,0
/promotions/3054-galet-nylon-de-guidage-sur-platine-a-visser-9504326327274.html,4,4,1,20,24,0,0
/raccord-carre/2867-raccord-90-pour-tube-carre-40x40x20mm.html,4,4,1,5.5,25,0,0
/raccord-carre/2871-raccord-3-departs-pour-tube-carre-40x40x20mm.html,4,3,1.3333333333333333,20.666666666666668,21,0,0
/raccord-en-t/2828-raccord-en-t-pour-tube-o603x20mm-hauteur-108mm.html,4,3,1.3333333333333333,28.333333333333332,22,0,0
/rails-au-sol-galvanises-inox-pour-portails/1041-rail-a-visser-non-perce-o16mm-pour-portail-coulissant-largeur-50mm-epaisseur-3mm-longueur-3m-jusqua-epuisement-du-8016504028411.html,4,4,1,16.25,17,0,0
/rails-au-sol-galvanises-inox-pour-portails/293-rail-a-visser-non-perce-larg-16-mm-6m-inox-8016504029616.html,4,3,1.3333333333333333,22.333333333333332,19,0,0
/rails-au-sol-galvanises-inox-pour-portails/300-rail-a-visser-perce-inox-pour-rond-de-20-mm-6-m-8016504029685.html,4,4,1,17.75,14,0,0
/recepteurs/4453-carte-came-pour-coulissants-maitre-esclave.html,4,4,1,13.75,23,0,0
/roues-de-compensation-portails/5349-roues-de-compensation-resistance-reglable.html,4,2,2,15.5,12,0,0
/sav-locinox/1920-cache-cylindre-anti-poussiere-brut.html,4,4,1,0,19,0,0
/sav-locinox/665-cle-triangle-pompier-femelle-de-14mm-de-locinox-5414768015520.html,4,3,1.3333333333333333,32.333333333333336,21,0,0
/securite/1509-cable-anti-chute-en-acier-inoxydable-pour-portails-jusqu-a-500-kg-5414768076514.html,4,4,1,23,24,0,0
/serie-1000-legere-5m-de-passage-inox/85-butee-de-reception-en-inox-304-pour-rail-de-portail-autoportant-pour-rails-serie-p75inox-fac-8016504050849.html,4,4,1,7,22,0,0
/serie-1000-legere-5m-de-passage/4107-rail-autoportant-ep-4mm-serie-1000-galva-6-m-8016504075811.html,4,2,2,31,19,0,0
/serie-1000-legere-5m-de-passage/4108-rail-autoportant-ep-4mm-serie-1000-galva-3-m-8016504075828.html,4,2,2,60.5,14,0,0
/serie-900s-6m-de-passage/5073-embout-metalliques-pour-rail-de-serie-p53.html,4,3,1.3333333333333333,22,12,0,0
/serrures-a-code-mecanique/5383-serrures-type-lmkq-v2-profil-60-70-80mm.html,4,3,1.3333333333333333,41.333333333333336,11,0,0
/serrures-a-codes-mecaniques/3549-serrure-a-code-mecanique-alu-pour-portail-coulissant-profil-100mm-5414768033906.html,4,4,1,43,20,0,0
/serrures-a-codes-mecaniques/3555-serrure-a-code-mecanique-noire-pour-portail-coulissant-profil-40mm-5414768029152.html,4,3,1.3333333333333333,26.666666666666668,18,0,0
/serrures-classiques/3510-serrures-en-aluminium-pour-tube-de-30-40-50-blanche-7106582658264.html,4,3,1.3333333333333333,51.333333333333336,17,0,0
/serrures-classiques/3512-serrures-en-aluminium-pour-tube-de-40-50-60-verte-7106587316121.html,4,3,1.3333333333333333,25.666666666666668,17,0,0
/serrures-electrique/3597-valentino-serrure-en-applique-a-code-electronique-sur-batterie-noir-9005-profil-40mm-5414768114322.html,4,3,1.3333333333333333,0.6666666666666666,19,0,0
/serrures-pour-portails-coulissants/3648-serrure-noire-pour-coulissant-100-mm-5414768029756.html,4,2,2,116.5,19,0,0
/serrures-style-fer-forge-grand-modele/3422-serrure-fer-forge-locinox-grand-modele-couleur-noire-pour-profil-de-30-a-50mm-634065721688.html,4,4,1,141.25,18,0,0
/serrures-style-fer-forge-grand-modele/3487-serrure-style-fer-forge-locinox-grand-modele-pour-profils-de-10-a-30mm-noire-5414768024904.html,4,4,1,52.25,21,0,0
/serrures-style-fer-forge-petit-modele/3671-usa-serrure-resistante-a-la-corrosion-pour-cylindre-rond-usa-pour-profils-carres-de-40-a-50mm-en-9005-avec-3006m-paire-5414768113721.html,4,4,1,2,20,0,0
/serrures-style-fer-forge-petit-modele/5371-serrures-type-lapy-f2-profil-10-20mm.html,4,2,2,67.5,12,0,0
/serrures-type-industriel/3492-serrure-type-industriel-locinox-pour-profil-plat-de-10-a-30mm-entraxe-60mm-blanche-5414768027578.html,4,3,1.3333333333333333,84.33333333333333,16,0,0
/support-a-souder/375-galet-roue-pour-portail-o120mm-gorge-1-2-ronde-demi-ronde-o16mm-support-a-souder-1-roulement-a-billes-8016504025373.html,4,3,1.3333333333333333,58,16,0,0
/support-a-souder/379-galet-roue-pour-portail-o120mm-gorge-en-v-support-a-souder-1-roulement-a-billes-8016504025229.html,4,3,1.3333333333333333,38,21,0,0
/support-a-visser-souder/1067-galet-o200mm-avec-support-a-souder-gorge-1-2-ronde-o-25mm.html,4,3,1.3333333333333333,3,16,0,0
/support-a-visser-souder/1088-galet-roue-pour-portail-o120mm-gorge-1-2-ronde-demi-ronde-o16mm-support-plie-perce-2-roulements-a-billes-8016504069278.html,4,3,1.3333333333333333,20,15,0,0
/support-a-visser/31-galet-roue-pour-portail-o75mm-gorge-en-u-support-a-visser-1-roulement-a-billes-8016504025168.html,4,2,2,29.5,20,0,0
/support-orientable/5411-support-orientable.html,4,3,1.3333333333333333,14,14,0,0
/supports/1255-support-rampe-carre-de-16-l120xh100.html,4,4,1,0.25,18,0,0
/telecommandes-code-tournant-et-copie/4663-emetteur-came-433mhz-4-canaux-a-code-tournant-nouvelle-version.html,4,4,1,15.5,20,0,0
/ventouses-electromagnetiques-locinox/3692-ventouse-electromagnetique-en-appliquesans-poignees-pour-portails-battants-pour-profils-carres-et-profils-de-40-a-80-mm-5414768072806.html,4,3,1.3333333333333333,45.666666666666664,21,0,0
/ventouses-electromagnetiques-locinox/3767-set-avec-n-line-mag-profile-2x-magmag3000-3006pull-en-ral-9005-5414768071175.html,4,4,1,68.25,21,0,0
/ventouses-electromagnetiques-locinox/5435-ventouses-electromagnetiques-force-500kg-avec-poignees.html,4,3,1.3333333333333333,32,11,0,0
/verrous-targettes/1032-verrou-a-cadenas-a-souder-190mm-diam16-zingue.html,4,3,1.3333333333333333,46.333333333333336,20,0,0
/verrous-targettes/370-verrou-baionnette-galva-carre-de-10mm-a-souder-h-130-8016504030810.html,4,3,1.3333333333333333,21.333333333333332,19,0,0
/verrous-targettes/5442-verrou-baionnette-galvanise-axe-o16mm.html,4,2,2,30.5,12,0,0
/verrous-targettes/571-verrouillage-a-poignee-gauche-8016504031541.html,4,4,1,57,18,0,0
/verrous-targettes/915-verrou-baionnette-platine-a-visser-de-47mm-h440-8016504076559.html,4,4,1,18.75,18,0,0
/verrous-targettes/916-verrou-baionnette-sur-platine-a-visser-acier-galvanise-dimensions-36x170-mm-avec-trou-pour-cadenas-8016504078553.html,4,4,1,13.25,23,0,0
/verrous-targettes/918-verrou-baionnette-platine-a-visser-de-47mm-h340-8016504076566.html,4,3,1.3333333333333333,2.3333333333333335,20,0,0
/verrous-targettes/937-verrou-baionnette-pour-portail-cavalier-a-souder-hauteur-170mm-acier-galvanise-o12mm-8016504078638.html,4,4,1,1.5,19,0,0
/verrous-targettes/944-cavalier-galva-a-souder-pour-baionnette-diam-12-mm-8016504078652.html,4,3,1.3333333333333333,6.333333333333333,21,0,0
/verrous/4926-verrou-de-sol-tige-en-aluminium-guide-en-aluminium-brut-pour-tube-40-a-50.html,4,2,2,44,19,0,0
/verrous/5451-verrous-de-sol-tige-en-acier-galvanise-a-chaud-pour-tube-40-a-50.html,4,3,1.3333333333333333,74,12,0,0
/volutes-asymetriques/4756-volute-carre-de-14-1200x240.html,4,3,1.3333333333333333,75.66666666666667,16,0,0
/volutes-asymetriques/4761-volute-en-acier-brut-h140mm-x-l85mm-section-14x8mm.html,4,3,1.3333333333333333,30.666666666666668,19,0,0
/volutes-asymetriques/73-volute-forgee-12x6-h140-l85.html,4,2,2,4,15,0,0
/volutes-asymetriques/8-volute-16x4-non-symetrique-h-360-x-l-120-finition-a-froid.html,4,3,1.3333333333333333,13.666666666666666,20,0,0
/volutes-fer-ronds/4817-volute-en-fer-rond-o-12-h120-l80-jusqu-a-rupture-de-stock.html,4,1,4,45,14,0,0
/volutes-symetriques/4742-volute-100x65-12x6.html,4,3,1.3333333333333333,23.666666666666668,20,0,0
/volutes/4153-volute-decor-fleurs-o14mm-l490xh580-jusqu-a-rupture-de-stock.html,4,3,1.3333333333333333,7.333333333333333,20,0,0
/102-embouts-et-chapeaux-en-aluminium,3,3,1,0,11,0,0
/127-verins-electromecaniques,3,3,1,23.666666666666668,7,0,0
/175-accessoires-garde-corps-inox,3,3,1,5.333333333333333,6,0,0
/179-composants-electroniques,3,2,1.5,20,10,0,0
/183-moteurs-enterres,3,2,1.5,85.5,7,0,0
/189-portails-en-pente,3,2,1.5,18.5,6,0,0
/194-moteurs-et-pieces-detachees,3,3,1,4.333333333333333,6,0,0
/199-kits-complets,3,2,1.5,26.5,7,0,0
/207-alarmes-filaires,3,2,1.5,17,6,0,0
/210-lecteurs,3,2,1.5,7.5,8,0,0
/323-claviers,3,3,1,0,12,0,0
/329-centrales,3,1,3,21,7,0,0
/330-gaches-pour-lakzp1ws,3,3,1,3,6,0,0
/375-poteaux,3,2,1.5,25,9,0,0
/376-accessoires-poteaux-inox,3,3,1,0,11,0,0
/391-poteaux-fixation-murale,3,3,1,0,12,0,0
/404-raccord-droit-90,3,1,3,19,8,0,0
/406-raccord-en-t,3,2,1.5,12.5,7,0,0
/417-serrures-a-codes-mecaniques,3,3,1,120.33333333333333,6,0,0
/418-serrures-a-codes-mecanique,3,3,1,0.3333333333333333,12,0,0
/5345-ressort-de-fermeture-avec-bras.html,3,2,1.5,7.5,11,0,0
/a-encastrer-avec-flasque-a-souder/5105-galet-gorge-1-2-ronde-flasque-a-souder.html,3,3,1,15,9,0,0
/a-encastrer-avec-flasque-a-souder/5116-galet-gorge-en-u-rectangulaire-flasque-a-souder.html,3,2,1.5,52.5,9,0,0
/accessoires-cables-inox/2541-illet-fixation-chape-pour-cable-o4mm-a-sertir.html,3,2,1.5,32,14,0,0
/accessoires-cables-inox/2559-terminaison-vis-pointeau-cable-o4mm-filetage-m6-a-droite-inox-316-jusqu-a-epuisement-du-stock-nous-consulter.html,3,3,1,4.666666666666667,14,0,0
/accessoires-de-motorisation-locinox/1842-alimentation-12-v-dc-20-w-5414768013380.html,3,1,3,23,15,0,0
/accessoires-de-motorisation-locinox/4705-mecanisme-de-base-turnitec-a-3-bras-120-5414768014394.html,3,3,1,18,17,0,0
/accessoires-de-motorisation-locinox/4706-plaque-a-souder-en-acier-brut-de-530-x-350-x-5-mm-pour-turnitec-5414768014400.html,3,3,1,22,18,0,0
/accessoires-de-motorisation-locinox/4712-bride-inferieure-sur-roulement-a-billes-pour-assemblage-d-un-tourniquet-5414768019047.html,3,3,1,3.6666666666666665,17,0,0
/accessoires-de-motorisation-locinox/4713-bride-inferieure-sur-roulement-conique-pour-assemblage-d-un-tourniquet-5414768020043.html,3,3,1,0,13,0,0
/accessoires-de-motorisation/1747-support-de-fixation-photocellule-came-dir-pour-barriere-gard8.html,3,3,1,11.333333333333334,18,0,0
/accessoires-portails-telescopiques/1076-galet-pour-portail-coulissant-o90mm-gorge-en-v-support-plie-perce-1-roulement-a-billes-8016504051839.html,3,2,1.5,114,14,0,0
/accessoires-portails-telescopiques/4831-ensemble-de-transmission-a-cable-pour-portail-114-m-max-8016504092122.html,3,3,1,56.333333333333336,12,0,0
/accessoires-portails-telescopiques/4833-piece-de-couplage-pour-systeme-telescopique-pour-portail-coulissant-serie-va5101-fac-8016504091484.html,3,3,1,4.333333333333333,14,0,0
/accueil/5882-serrure-a-code-mecanique-pour-serrures-encastrees-pour-profils-de-profondeur-50mm-vsz-cylindre-varies-double-noir-5414768129326.html,3,3,1,129.66666666666666,15,0,0
/alimentations-piles-batteries/1628-batterie-12v-33ah-pour-automatismes.html,3,2,1.5,16.5,13,0,0
/angles-de-portail/1177-angle-de-portail-pour-profil-de-30x30mm.html,3,3,1,3,18,0,0
/armoires-12-24v/4970-armoire-de-commande-came-pour-2-moteurs-24v-sans-encodeur.html,3,2,1.5,10,15,0,0
/armoires-380-230v/1727-armoire-de-commande-gr-2-moteurs-230v-recepteur-433mhz-integre.html,3,3,1,10.333333333333334,16,0,0
/armoires-380-230v/4973-armoirre-de-commande-came-zm3e-pour-2-moteurs-230v.html,3,3,1,8,18,0,0
/autres-armoires-volet-roulant-eclairage-pompe/5710-armoire-de-commande-pour-volet-roulant-433mhz-programmable.html,3,3,1,0,17,0,0
/axe-a-visser-avec-graisseur/296-galet-roue-pour-portail-o300mm-gorge-en-u-axe-a-visser-avec-graisseur-1-roulement-a-billes-8016504041175.html,3,1,3,16,12,0,0
/axe-a-visser-avec-graisseur/302-galet-roue-pour-portail-o300mm-gorge-1-2-ronde-demi-ronde-o20mm-axe-a-visser-avec-graisseur-2-roulements-a-billes-8016504041212.html,3,2,1.5,5.5,12,0,0
/axe-a-visser-avec-graisseur/5104-galet-gorge-1-2-ronde-axe-a-visser-avec-graisseur.html,3,1,3,35,9,0,0
/axe-a-visser-serie-standard/187-galet-roue-pour-portail-inox-304-o120mm-gorge-en-v-axe-a-visser-1-roulement-a-billes.html,3,3,1,3.3333333333333335,13,0,0
/axe-a-visser-serie-standard/211-galet-roue-pour-portail-o120mm-inox-304-gorge-en-v-axe-a-visser-2-roulements-a-billes-8016504029241.html,3,3,1,13,17,0,0
/axe-a-visser-serie-standard/214-galet-roue-pour-portail-o140mm-inox-304-gorge-1-2-ronde-demi-ronde-o20mm-axe-a-visser-2-roulements-a-billes-8016504029296.html,3,2,1.5,41.5,12,0,0
/axe-a-visser-serie-standard/5120-galet-gorge-en-v-axe-a-visser.html,3,3,1,14,8,0,0
/axe-a-visser-serie-standard/5121-galet-gorge-en-v-axe-a-visser-inox.html,3,2,1.5,8.5,8,0,0
/axe-a-visser-serie-standard/652-galet-roue-pour-portail-o90mm-gorge-en-v-axe-a-visser-1-roulement-a-billes-8016504024314.html,3,1,3,12,11,0,0
/axe-a-visser-serie-standard/655-galet-roue-pour-portail-o90mm-gorge-en-v-axe-a-visser-2-roulements-a-billes-8016504024321.html,3,2,1.5,61,12,0,0
/axe-a-visser-serie-standard/675-galet-roue-pour-portail-o200mm-gorge-en-u-de-26mm-axe-a-visser-2-roulements-a-billes.html,3,2,1.5,62,16,0,0
/axe-a-visser-serie-standard/732-galet-roue-pour-portail-o100mm-gorge-1-2-ronde-demi-ronde-o16mm-axe-a-visser-1-roulement-a-billes-8016504024680.html,3,2,1.5,40,12,0,0
/axes-gonds-ferronnerie/493-pivot-a-souder-pour-gonds-ferronnerie-o-35-mm-8016504025939.html,3,2,1.5,42,12,0,0
/axes-gonds-ferronnerie/4980-axe-a-souder.html,3,3,1,7.666666666666667,9,0,0
/bagues/3251-garniture-pour-barreau-o40mm-trou-carre-de-145mm-hauteur-22mm-acier-brut.html,3,3,1,13.666666666666666,15,0,0
/bagues/3255-garniture-pour-barreau-o35mm-trou-o165mm-hauteur-25mm-acier-brut.html,3,3,1,28.666666666666668,15,0,0
/bagues/3348-garniture-de-barreau-en-laiton-o50mm-trou-o205mm-hauteur-90mm.html,3,3,1,0.3333333333333333,15,0,0
/bagues/3378-garniture-en-laiton-pour-barreau-o35mm-trou-o125mm-hauteur-25mm.html,3,3,1,0,14,0,0
/bagues/3384-garniture-en-laiton-pour-barreau-o70mm-trou-o41mm-trou-base-o165mm-hauteur-60mm.html,3,3,1,4.666666666666667,16,0,0
/bagues/3392-garniture-en-laiton-pour-barreau-o30mm-trou-carre-de-125mm-hauteur-60mm.html,3,3,1,0,14,0,0
/bandes-palpeuses/1642-recepteur-868mhz-pour-barre-palpeuse-embarquee-2-sorties-a-contact-sec.html,3,2,1.5,25,13,0,0
/barreaux-en-acier/1520-barreau-estampe-carre-de-carre-de-14mm-x-h900mm-deux-motifs.html,3,2,1.5,81.5,12,0,0
/barreaux-en-acier/1560-barreau-forge-decoratif-section-de-14mm-largeur-55mm-hauteur-1000mm-acier-brut.html,3,2,1.5,9,15,0,0
/barreaux-en-acier/1567-barreau-lisse-1-boule-carre-de-14-h-1000mm-mini-.html,3,3,1,14,12,0,0
/barreaux-en-acier/2438-barreau-inox-304-o12mm-h1000mm-l60mm.html,3,3,1,0.6666666666666666,16,0,0
/barreaux-en-acier/304-barreau-o16-appointe-h-1300.html,3,3,1,34.666666666666664,12,0,0
/barreaux-en-acier/3210-barreau-carre-de-14-lance-forgee-h1300.html,3,3,1,12.666666666666666,15,0,0
/barreaux-en-acier/5675-barreau-forge-decoratif-double-bagues-section-de-14mm-hauteur-1000mm-acier-brut-jusqu-a-rupture-de-stock.html,3,3,1,2.3333333333333335,14,0,0
/barreaux-en-acier/986-barreau-carre-de-12-h-900mm-2-torsades.html,3,2,1.5,14.5,13,0,0
/barreaux-en-aluminium/1402-pilastre-en-aluminium-carre-de-25-h1200-martele-avec-torsade-decentree.html,3,3,1,0.3333333333333333,14,0,0
/barres/1409-barre-martelee-carree-de-14mm-longueur-3000mm-aluminium.html,3,2,1.5,15.5,12,0,0
/barres/4304-demi-lune-21x6-l-4m-livree-en-2-pieces-de-2m.html,3,3,1,16,16,0,0
/barres/4312-demi-lune-40x10-l-3m.html,3,2,1.5,45,16,0,0
/barres/4360-barre-perforee-droite-2000mm-trous-renfles-de-14mm-section-carree-de-14mm-acier-brut.html,3,3,1,2,17,0,0
/barres/989-barre-ronde-martelee-diam-16-long-3m.html,3,3,1,4.333333333333333,13,0,0
/barrieres-levantes-24v/1741-lisse-came-pour-barriere-gard8-diam-100-longueur-6m.html,3,3,1,3.3333333333333335,19,0,0
/batteries-pieces-sav/1676-bouton-poussoir-inox-a-contact-nonf-et-plaque-de-fixation.html,3,3,1,9.333333333333334,18,0,0
/batteries-pieces-sav/5505-patte-de-fixation-a-visser-avant-arriere-pour-moteur-tethys-pour-portail-alu.html,3,2,1.5,6,15,0,0
/batteries-pieces-sav/978-roulement-6001-a-double-flasque-d-etancheite.html,3,3,1,14.666666666666666,14,0,0
/battues-forgees/4345-battue-forgee-80x6-h-2500.html,3,1,3,71,11,0,0
/bordures-defensives/1666-bordure-defensive-galvanisee-a-souder-40mm-de-hauteur-1500mm-de-longueur-3mm-d-epaisseur.html,3,3,1,28,13,0,0
/boule/2695-gond-a-visser-pour-tube-o337x20mm.html,3,2,1.5,5.5,14,0,0
/boules/1452-boule-o25-h45.html,3,1,3,34,13,0,0
/boules/3273-boule-moulee-o-25.html,3,3,1,43.666666666666664,14,0,0
/boules/3287-boule-forgee-o40.html,3,3,1,19,13,0,0
/brand/163-accesso-ferm,3,2,1.5,14.5,9,0,0
/brand/178-elettrocanali-france,3,3,1,13.666666666666666,14,0,0
/brand/200-emporio-elettrico,3,2,1.5,13,11,0,0
/butees-pour-portail-pivotant/112-butee-120x90-a-visser-inox-8016504041793.html,3,2,1.5,45.5,11,0,0
/butees-pour-portail-pivotant/238-butee-a-visser-sur-platine-a-visser-122x100-hauteur-37mm-galvanise-8016504024000.html,3,2,1.5,17.5,12,0,0
/butees-pour-portail-pivotant/244-sabot-de-portail-a-sceller-avec-lumieres-90x95x4mm-zinguee-602561057310.html,3,1,3,242,14,0,0
/butees-pour-portail-pivotant/4978-arret-de-portail-reglable.html,3,2,1.5,18,8,0,0
/butees-pour-portail-pivotant/5005-butees-a-visser.html,3,2,1.5,14,9,0,0
/butees-pour-portail-pivotant/5350-sabots-de-portails-a-sceller-avec-lumieres.html,3,2,1.5,18.5,8,0,0
/butees-pour-portail-pivotant/5351-sabots-de-portails-a-sceller-sans-lumieres.html,3,3,1,8.666666666666666,9,0,0
/caches-scellements/1238-cache-scellement-ep-1mm-l130xh350.html,3,3,1,0,15,0,0
/caches-scellements/1262-rosette-trou-o145.html,3,3,1,2.3333333333333335,16,0,0
/carters-de-protection/931-carter-de-protection-pour-olive-o30-8016504072438.html,3,3,1,11.333333333333334,12,0,0
/cercles-anneaux-carres/4776-cercles-carre-de-14x6-o100.html,3,2,1.5,57.5,14,0,0
/chapeaux-embouts-bouchons/142-chapeau-pour-tube-et-potelet-pour-carre-de-200x200mm-avec-bords-inox-304-8016504041748.html,3,2,1.5,35.5,14,0,0
/chapeaux-embouts-bouchons/1464-chapeau-en-aluminium-avec-bord-100x100-h-25-bord-10.html,3,3,1,3.3333333333333335,14,0,0
/chapeaux-embouts-bouchons/1770-cache-en-pvc-noir-pour-ecran-m10-clef-de-17.html,3,3,1,2,14,0,0
/chapeaux-embouts-bouchons/1958-embout-plastique-pour-tube-rectangle-150x50mm-8435467103995.html,3,3,1,12.666666666666666,20,0,0
/chapeaux-embouts-bouchons/2000-embout-pvc-pour-tube-rond-o20mm-blanc-8435467101687.html,3,1,3,10,12,0,0
/chapeaux-embouts-bouchons/2010-embout-plastique-noir-pour-tube-rond-o35mm-8435467107160.html,3,2,1.5,59,16,0,0
/chapeaux-embouts-bouchons/2043-embout-plastique-noir-enveloppant-pour-tube-rond-o48mm-5414768003817.html,3,3,1,17.333333333333332,14,0,0
/chapeaux-embouts-bouchons/2053-embout-caoutchouc-enveloppant-renforce-noir-pour-tube-rond-o10mm-8435467115561.html,3,3,1,12.666666666666666,14,0,0
/chapeaux-embouts-bouchons/2065-embout-caoutchouc-enveloppant-renforce-noir-pour-rond-o22mm-8435467115776.html,3,3,1,7.666666666666667,17,0,0
/chapeaux-embouts-bouchons/2066-embout-caoutchouc-blanc-enveloppant-renforce-pour-tube-rond-o22mm-8435467115783.html,3,3,1,0,10,0,0
/chapeaux-embouts-bouchons/2078-embout-caoutchouc-blanc-enveloppant-renforce-pour-tube-rond-o38mm-8435467115950.html,3,3,1,0.3333333333333333,13,0,0
/chapeaux-embouts-bouchons/2083-embout-plastique-noir-enveloppant-pour-tube-rond-o20mm-talon-renforce.html,3,3,1,0.3333333333333333,14,0,0
/chapeaux-embouts-bouchons/2085-embout-enveloppant-pour-tube-rond-o25-en-caoutchouc-talon-renforce.html,3,1,3,200,15,0,0
/chapeaux-embouts-bouchons/322-chapeau-carre-avec-bords-en-aluminium-100x100mm-8016504023782.html,3,3,1,10.666666666666666,12,0,0
/chapeaux-embouts-bouchons/324-chapeau-carre-avec-bords-galvanise-100x100-mm-8016504023638.html,3,3,1,75,13,0,0
/chapeaux-embouts-bouchons/350-chapeau-carre-plat-avec-bords-acier-brut-120mm-20-8016504041007.html,3,2,1.5,103,15,0,0
/chapeaux-embouts-bouchons/5090-embout-bouchon-pvc-vert-pour-tube-carre.html,3,3,1,6.333333333333333,10,0,0
/chapeaux-embouts-bouchons/841-chapeau-rond-avec-bord-acier-brut-o-30mm-8016504023348.html,3,3,1,5,11,0,0
/chapeaux-embouts-bouchons/846-chapeau-rond-avec-bord-galvanise-o-42mm-8016504023713.html,3,3,1,6,14,0,0
/chapeaux-embouts-bouchons/863-chapeau-rectangle-avec-bords-galvanise-20x30-mm-8016504048013.html,3,2,1.5,36.5,18,0,0
/chapeaux-embouts-bouchons/871-chapeau-rectangle-avec-bords-galvanise-40x60-mm-8016504023744.html,3,3,1,6.333333333333333,17,0,0
/chariots-a-roues-pour-portail-lourd/1101-chariot-2-roues-gorge-en-u-o160-sur-platine-200x70-8016504064358.html,3,2,1.5,26,11,0,0
/chariots-a-roues-pour-portail-lourd/5031-chariots-2-roues-gorge-demi-ronde-sur-platine-200x70.html,3,3,1,3.3333333333333335,10,0,0
/chariots-coulissants-pour-portes-suspendues/448-chariot-galvanise-2-roues-o24mm-pour-porte-coulissante-suspendue-charge-30kg-8016504041465.html,3,2,1.5,33,13,0,0
/chariots-coulissants-pour-portes-suspendues/591-chariot-galvanise-2-roues-o24mm-m8-pour-porte-coulissante-suspendue-8016504027711.html,3,3,1,28.333333333333332,12,0,0
/claviers-a-codes/1866-clavier-a-codes-came-2-relais-12-24v-applique.html,3,3,1,17,15,0,0
/claviers-a-codes/1872-ensemble-clavier-a-codes-avec-electronique-deportee-2-relais-250-codes.html,3,3,1,10,19,0,0
/composants-electroniques/1803-condensateur-8f-250vac.html,3,2,1.5,15,13,0,0
/contacteurs-a-clef/4510-contacteur-a-clef-a-encastrer-cylindre-europeen-2-contacts-no.html,3,3,1,49.333333333333336,18,0,0
/cremailleres-portails-coulissant/1017-entretoise-a-souder-pour-cremaillere-a-portail-coulissant-taraudee-m8-acier-galvanise-pour-cremaillere-1630-va621-8016504029869.html,3,3,1,15,17,0,0
/cylindres-et-poignees-locinox/5615-baton-de-marechal-en-aluminium-ral-9005-noir-pour-portail-fixation-quick-fix-pattes-a-0-5414768120194.html,3,3,1,76.33333333333333,15,0,0
/cylindres-et-poignees-locinox/5706-barre-de-pousseeen-aluminium-pour-serrures-locinox-longueur-1400mm-5414768057230.html,3,3,1,2,15,0,0
/cylindres-et-poignees-locinox/617-paire-de-bequilles-acier-inox-o20mm-carre-de-8mm-long-120mm-5414768009574.html,3,3,1,10,12,0,0
/cylindres-et-poignees-locinox/623-poignee-de-tirage-locinox-magmag-en-aluminium-thermolaque-5414768012994.html,3,2,1.5,37.5,13,0,0
/cylindres/420-cylindre-haute-securite-5-clefs-27-31.html,3,3,1,3.3333333333333335,16,0,0
/cylindres/5057-cylindres-europeens-60mm.html,3,2,1.5,46,9,0,0
/cylindres/57-cylindre-europeen-80mm-centre-7106589397852.html,3,2,1.5,0.5,13,0,0
